lead_id,company_name,company_website,prospect_name,prospect_title,prospect_email,country,industry,source,manual_context,action,status,approved,revision_instruction,import_batch_id,source_provider,source_type,file_name,created_by,created_at,total_rows,imported_count,duplicate_count,rejected_count,error_count,notes,candidate_id,source_record_id,source_url,company_domain,company_linkedin_url,prospect_linkedin_url,region,company_size,raw_headline,raw_company_description,raw_data_json,candidate_status,candidate_score,candidate_score_reason,dedupe_key,duplicate_of,reviewed_by,reviewed_at,manual_company_context,manual_person_context,manual_linkedin_notes,fit_score,fit_score_reason,quality_score,quality_issues,evidence_quality,manual_context_summary,message_angle,email_subject,email_draft,revision_instruction_hash,last_processed_revision_hash,revision_count,revised_draft,final_subject,final_message,gmail_draft_id,gmail_draft_url,export_ready,agent_note,error_message,run_id,locked_at,processed_at,last_updated_by_agent_at,enrichment_result,apollo_enrichment_status,apollo_enrichment_reason,apollo_enrichment_score,apollo_enrichment_confidence,apollo_email_enriched_at,apollo_credits_used,manual_company_linkedin_text,manual_person_linkedin_text,manual_company_linkedin_copied_at,manual_person_linkedin_copied_at,identity_validation_status,identity_validation_reason,icp_status,icp_score,icp_score_reason,ready_for_enrichment,ready_for_draft,enrichment_id,enrichment_status,company_summary,b2b_fit,operational_pain_hypothesis,possible_ai_use_case,personalization_angle,trigger_summary,risk_flags,review_required,review_category,review_summary,review_evidence,suggested_action,suggested_action_reason,user_decision,user_decision_notes,evidence_count,evidence_sources,evidence_summary,evidence_urls,confidence_score,recommended_action,finished_at
,Tienda La Esquina,,Luis Perez,Owner,luis@tiendalaesquina.example.com,Peru,Retail,,,,,,,batch_c9396ac21c09,generic,,,,,,,,,,,cand_35decadb470b,,,tiendalaesquina.example.com,,,,,,,"{""source_provider"": ""generic"", ""raw_data_json"": ""{\""source_provider\"": \""generic\"", \""raw_data_json\"": \""{\\\""source_provider\\\"": \\\""generic\\\"", \\\""raw_data_json\\\"": \\\""{\\\\\\\""lead_id\\\\\\\"": \\\\\\\""lead_weak_001\\\\\\\"", \\\\\\\""source\\\\\\\"": \\\\\\\""manual\\\\\\\"", \\\\\\\""manual_context\\\\\\\"": \\\\\\\""Negocio local B2C sin senales claras de venta consultiva B2B.\\\\\\\"", \\\\\\\""action\\\\\\\"": \\\\\\\""research_and_draft\\\\\\\"", \\\\\\\""status\\\\\\\"": \\\\\\\""new\\\\\\\"", \\\\\\\""approved\\\\\\\"": \\\\\\\""false\\\\\\\""}\\\""}\""}""}",duplicate,,,email:luis@tiendalaesquina.example.com,cand_1470c800cfef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nova Cyber Advisors,https://novacyber.example.com,Martin Silva,Sales Director,martin@novacyber.example.com,Colombia,Cybersecurity,,,,,,,batch_c9396ac21c09,generic,,,,,,,,,,,cand_87e73f1427bf,,,novacyber.example.com,,,,,,,"{""source_provider"": ""generic"", ""raw_data_json"": ""{\""source_provider\"": \""generic\"", \""raw_data_json\"": \""{\\\""source_provider\\\"": \\\""generic\\\"", \\\""raw_data_json\\\"": \\\""{\\\\\\\""lead_id\\\\\\\"": \\\\\\\""lead_revision_001\\\\\\\"", \\\\\\\""source\\\\\\\"": \\\\\\\""manual\\\\\\\"", \\\\\\\""manual_context\\\\\\\"": \\\\\\\""Firma de ciberseguridad con servicios para empresas medianas. Draft previo demasiado generico.\\\\\\\"", \\\\\\\""action\\\\\\\"": \\\\\\\""revise\\\\\\\"", \\\\\\\""status\\\\\\\"": \\\\\\\""drafted\\\\\\\"", \\\\\\\""approved\\\\\\\"": \\\\\\\""false\\\\\\\"", \\\\\\\""revision_instruction\\\\\\\"": \\\\\\\""Hazlo mas directo y menciona trazabilidad de evidencia.\\\\\\\""}\\\""}\""}""}",duplicate,,,email:martin@novacyber.example.com,cand_11153cac7c2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tienda La Esquina,,Luis Perez,Owner,luis@tiendalaesquina.example.com,Peru,Retail,,,,,,,batch_c9396ac21c09,generic,,,,,,,,,,,cand_6c6b32d8d428,,,tiendalaesquina.example.com,,,,,,,"{""source_provider"": ""generic"", ""raw_data_json"": ""{\""source_provider\"": \""generic\"", \""raw_data_json\"": \""{\\\""lead_id\\\"": \\\""cand_35decadb470b\\\"", \\\""source\\\"": \\\""generic\\\"", \\\""action\\\"": \\\""research_and_draft\\\"", \\\""status\\\"": \\\""discard\\\"", \\\""approved\\\"": \\\""false\\\"", \\\""revision_count\\\"": \\\""0\\\"", \\\""export_ready\\\"": \\\""false\\\"", \\\""agent_note\\\"": \\\""Enrichment recommended discard. No draft generated.\\\""}\""}""}",duplicate,,,email:luis@tiendalaesquina.example.com,cand_1470c800cfef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nova Cyber Advisors,https://novacyber.example.com,Martin Silva,Sales Director,martin@novacyber.example.com,Colombia,Cybersecurity,,,,,,,batch_c9396ac21c09,generic,,,,,,,,,,,cand_fbfa53bb3252,,,novacyber.example.com,,,,,,,"{""source_provider"": ""generic"", ""raw_data_json"": ""{\""source_provider\"": \""generic\"", \""raw_data_json\"": \""{\\\""lead_id\\\"": \\\""cand_87e73f1427bf\\\"", \\\""source\\\"": \\\""generic\\\"", \\\""action\\\"": \\\""research_and_draft\\\"", \\\""status\\\"": \\\""discard\\\"", \\\""approved\\\"": \\\""false\\\"", \\\""revision_count\\\"": \\\""0\\\"", \\\""export_ready\\\"": \\\""false\\\"", \\\""agent_note\\\"": \\\""Enrichment recommended discard. No draft generated.\\\""}\""}""}",duplicate,,,email:martin@novacyber.example.com,cand_11153cac7c2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tienda La Esquina,,Luis Perez,Owner,luis@tiendalaesquina.example.com,Peru,Retail,,,,,,,batch_c9396ac21c09,generic,,,,,,,,,,,cand_55cee65905dd,,,tiendalaesquina.example.com,,,,,,,"{""source_provider"": ""generic"", ""raw_data_json"": ""{\""lead_id\"": \""cand_35decadb470b\"", \""source\"": \""generic\"", \""action\"": \""research_and_draft\"", \""status\"": \""insufficient_data\"", \""approved\"": \""false\"", \""revision_count\"": \""0\"", \""export_ready\"": \""false\"", \""agent_note\"": \""Enrichment complete. Status: insufficient_data, confidence: 30, recommended_action: discard.\""}""}",duplicate,,,email:luis@tiendalaesquina.example.com,cand_1470c800cfef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nova Cyber Advisors,https://novacyber.example.com,Martin Silva,Sales Director,martin@novacyber.example.com,Colombia,Cybersecurity,,,,,,,batch_c9396ac21c09,generic,,,,,,,,,,,cand_77abcc47aef5,,,novacyber.example.com,,,,,,,"{""source_provider"": ""generic"", ""raw_data_json"": ""{\""lead_id\"": \""cand_87e73f1427bf\"", \""source\"": \""generic\"", \""action\"": \""research_and_draft\"", \""status\"": \""insufficient_data\"", \""approved\"": \""false\"", \""revision_count\"": \""0\"", \""export_ready\"": \""false\"", \""agent_note\"": \""Enrichment complete. Status: insufficient_data, confidence: 30, recommended_action: discard.\""}""}",duplicate,,,email:martin@novacyber.example.com,cand_11153cac7c2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tienda La Esquina,,Luis Perez,Owner,luis@tiendalaesquina.example.com,Peru,Retail,,,,,,,batch_c9396ac21c09,generic,,,,,,,,,,,cand_cdcf40a79092,,,tiendalaesquina.example.com,,,,,,,"{""lead_id"": ""cand_35decadb470b"", ""source"": ""generic"", ""action"": ""research_and_draft"", ""status"": ""insufficient_data"", ""approved"": ""false"", ""revision_count"": ""0"", ""export_ready"": ""false"", ""agent_note"": ""Enrichment complete. Status: insufficient_data, confidence: 30, recommended_action: discard.""}",duplicate,,,email:luis@tiendalaesquina.example.com,cand_1470c800cfef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nova Cyber Advisors,https://novacyber.example.com,Martin Silva,Sales Director,martin@novacyber.example.com,Colombia,Cybersecurity,,,,,,,batch_c9396ac21c09,generic,,,,,,,,,,,cand_be3b19d6bde0,,,novacyber.example.com,,,,,,,"{""lead_id"": ""cand_87e73f1427bf"", ""source"": ""generic"", ""action"": ""research_and_draft"", ""status"": ""insufficient_data"", ""approved"": ""false"", ""revision_count"": ""0"", ""export_ready"": ""false"", ""agent_note"": ""Enrichment complete. Status: insufficient_data, confidence: 30, recommended_action: discard.""}",duplicate,,,email:martin@novacyber.example.com,cand_11153cac7c2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tienda La Esquina,,Luis Perez,Owner,luis@tiendalaesquina.example.com,Peru,Retail,,,,,,,batch_c9396ac21c09,generic,,,,,,,,,,,cand_d488e6938492,,,tiendalaesquina.example.com,,,,,,,"{""source_provider"": ""generic"", ""raw_data_json"": ""{\""lead_id\"": \""lead_weak_001\"", \""source\"": \""manual\"", \""manual_context\"": \""Negocio local B2C sin senales claras de venta consultiva B2B.\"", \""action\"": \""research_and_draft\"", \""status\"": \""new\"", \""approved\"": \""false\""}""}",duplicate,,,email:luis@tiendalaesquina.example.com,cand_1470c800cfef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nova Cyber Advisors,https://novacyber.example.com,Martin Silva,Sales Director,martin@novacyber.example.com,Colombia,Cybersecurity,,,,,,,batch_c9396ac21c09,generic,,,,,,,,,,,cand_e54d225244b6,,,novacyber.example.com,,,,,,,"{""source_provider"": ""generic"", ""raw_data_json"": ""{\""lead_id\"": \""lead_revision_001\"", \""source\"": \""manual\"", \""manual_context\"": \""Firma de ciberseguridad con servicios para empresas medianas. Draft previo demasiado generico.\"", \""action\"": \""revise\"", \""status\"": \""drafted\"", \""approved\"": \""false\"", \""revision_instruction\"": \""Hazlo mas directo y menciona trazabilidad de evidencia.\""}""}",duplicate,,,email:martin@novacyber.example.com,cand_11153cac7c2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tienda La Esquina,,Luis Perez,Owner,luis@tiendalaesquina.example.com,Peru,Retail,,,,,,,batch_c9396ac21c09,generic,,,,,,,,,,,cand_35decadb470b,,,tiendalaesquina.example.com,,,,,,,"{""source_provider"": ""generic"", ""raw_data_json"": ""{\""source_provider\"": \""generic\"", \""raw_data_json\"": \""{\\\""lead_id\\\"": \\\""lead_weak_001\\\"", \\\""source\\\"": \\\""manual\\\"", \\\""manual_context\\\"": \\\""Negocio local B2C sin senales claras de venta consultiva B2B.\\\"", \\\""action\\\"": \\\""research_and_draft\\\"", \\\""status\\\"": \\\""new\\\"", \\\""approved\\\"": \\\""false\\\""}\""}""}",duplicate,,,email:luis@tiendalaesquina.example.com,cand_1470c800cfef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nova Cyber Advisors,https://novacyber.example.com,Martin Silva,Sales Director,martin@novacyber.example.com,Colombia,Cybersecurity,,,,,,,batch_c9396ac21c09,generic,,,,,,,,,,,cand_87e73f1427bf,,,novacyber.example.com,,,,,,,"{""source_provider"": ""generic"", ""raw_data_json"": ""{\""source_provider\"": \""generic\"", \""raw_data_json\"": \""{\\\""lead_id\\\"": \\\""lead_revision_001\\\"", \\\""source\\\"": \\\""manual\\\"", \\\""manual_context\\\"": \\\""Firma de ciberseguridad con servicios para empresas medianas. Draft previo demasiado generico.\\\"", \\\""action\\\"": \\\""revise\\\"", \\\""status\\\"": \\\""drafted\\\"", \\\""approved\\\"": \\\""false\\\"", \\\""revision_instruction\\\"": \\\""Hazlo mas directo y menciona trazabilidad de evidencia.\\\""}\""}""}",duplicate,,,email:martin@novacyber.example.com,cand_11153cac7c2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tienda La Esquina,,Luis Perez,Owner,luis@tiendalaesquina.example.com,Peru,Retail,,,,,,,batch_c9396ac21c09,generic,,,,,,,,,,,cand_a109ff4d3d5d,,,tiendalaesquina.example.com,,,,,,,"{""source_provider"": ""generic"", ""raw_data_json"": ""{\""lead_id\"": \""cand_35decadb470b\"", \""source\"": \""generic\"", \""action\"": \""research_and_draft\"", \""status\"": \""discard\"", \""approved\"": \""false\"", \""revision_count\"": \""0\"", \""export_ready\"": \""false\"", \""agent_note\"": \""Enrichment recommended discard. No draft generated.\""}""}",duplicate,,,email:luis@tiendalaesquina.example.com,cand_1470c800cfef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nova Cyber Advisors,https://novacyber.example.com,Martin Silva,Sales Director,martin@novacyber.example.com,Colombia,Cybersecurity,,,,,,,batch_c9396ac21c09,generic,,,,,,,,,,,cand_45a0690b6cd7,,,novacyber.example.com,,,,,,,"{""source_provider"": ""generic"", ""raw_data_json"": ""{\""lead_id\"": \""cand_87e73f1427bf\"", \""source\"": \""generic\"", \""action\"": \""research_and_draft\"", \""status\"": \""discard\"", \""approved\"": \""false\"", \""revision_count\"": \""0\"", \""export_ready\"": \""false\"", \""agent_note\"": \""Enrichment recommended discard. No draft generated.\""}""}",duplicate,,,email:martin@novacyber.example.com,cand_11153cac7c2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tienda La Esquina,,Luis Perez,Owner,luis@tiendalaesquina.example.com,Peru,Retail,,,,,,,batch_c9396ac21c09,generic,,,,,,,,,,,cand_e94e83e9d868,,,tiendalaesquina.example.com,,,,,,,"{""source_provider"": ""generic"", ""raw_data_json"": ""{\""source_provider\"": \""generic\"", \""raw_data_json\"": \""{\\\""lead_id\\\"": \\\""lead_weak_001\\\"", \\\""source\\\"": \\\""manual\\\"", \\\""manual_context\\\"": \\\""Negocio local B2C sin senales claras de venta consultiva B2B.\\\"", \\\""action\\\"": \\\""research_and_draft\\\"", \\\""status\\\"": \\\""new\\\"", \\\""approved\\\"": \\\""false\\\""}\""}""}",duplicate,,,email:luis@tiendalaesquina.example.com,cand_1470c800cfef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nova Cyber Advisors,https://novacyber.example.com,Martin Silva,Sales Director,martin@novacyber.example.com,Colombia,Cybersecurity,,,,,,,batch_c9396ac21c09,generic,,,,,,,,,,,cand_7c190f3f0b72,,,novacyber.example.com,,,,,,,"{""source_provider"": ""generic"", ""raw_data_json"": ""{\""source_provider\"": \""generic\"", \""raw_data_json\"": \""{\\\""lead_id\\\"": \\\""lead_revision_001\\\"", \\\""source\\\"": \\\""manual\\\"", \\\""manual_context\\\"": \\\""Firma de ciberseguridad con servicios para empresas medianas. Draft previo demasiado generico.\\\"", \\\""action\\\"": \\\""revise\\\"", \\\""status\\\"": \\\""drafted\\\"", \\\""approved\\\"": \\\""false\\\"", \\\""revision_instruction\\\"": \\\""Hazlo mas directo y menciona trazabilidad de evidencia.\\\""}\""}""}",duplicate,,,email:martin@novacyber.example.com,cand_11153cac7c2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tienda La Esquina,,Luis Perez,Owner,luis@tiendalaesquina.example.com,Peru,Retail,,,,,,,batch_c9396ac21c09,generic,,,,,,,,,,,cand_35decadb470b,,,tiendalaesquina.example.com,,,,,,,"{""source_provider"": ""generic"", ""raw_data_json"": ""{\""source_provider\"": \""generic\"", \""raw_data_json\"": \""{\\\""source_provider\\\"": \\\""generic\\\"", \\\""raw_data_json\\\"": \\\""{\\\\\\\""lead_id\\\\\\\"": \\\\\\\""lead_weak_001\\\\\\\"", \\\\\\\""source\\\\\\\"": \\\\\\\""manual\\\\\\\"", \\\\\\\""manual_context\\\\\\\"": \\\\\\\""Negocio local B2C sin senales claras de venta consultiva B2B.\\\\\\\"", \\\\\\\""action\\\\\\\"": \\\\\\\""research_and_draft\\\\\\\"", \\\\\\\""status\\\\\\\"": \\\\\\\""new\\\\\\\"", \\\\\\\""approved\\\\\\\"": \\\\\\\""false\\\\\\\""}\\\""}\""}""}",duplicate,,,email:luis@tiendalaesquina.example.com,cand_1470c800cfef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nova Cyber Advisors,https://novacyber.example.com,Martin Silva,Sales Director,martin@novacyber.example.com,Colombia,Cybersecurity,,,,,,,batch_c9396ac21c09,generic,,,,,,,,,,,cand_87e73f1427bf,,,novacyber.example.com,,,,,,,"{""source_provider"": ""generic"", ""raw_data_json"": ""{\""source_provider\"": \""generic\"", \""raw_data_json\"": \""{\\\""source_provider\\\"": \\\""generic\\\"", \\\""raw_data_json\\\"": \\\""{\\\\\\\""lead_id\\\\\\\"": \\\\\\\""lead_revision_001\\\\\\\"", \\\\\\\""source\\\\\\\"": \\\\\\\""manual\\\\\\\"", \\\\\\\""manual_context\\\\\\\"": \\\\\\\""Firma de ciberseguridad con servicios para empresas medianas. Draft previo demasiado generico.\\\\\\\"", \\\\\\\""action\\\\\\\"": \\\\\\\""revise\\\\\\\"", \\\\\\\""status\\\\\\\"": \\\\\\\""drafted\\\\\\\"", \\\\\\\""approved\\\\\\\"": \\\\\\\""false\\\\\\\"", \\\\\\\""revision_instruction\\\\\\\"": \\\\\\\""Hazlo mas directo y menciona trazabilidad de evidencia.\\\\\\\""}\\\""}\""}""}",duplicate,,,email:martin@novacyber.example.com,cand_11153cac7c2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tienda La Esquina,,Luis Perez,Owner,luis@tiendalaesquina.example.com,Peru,Retail,,,,,,,batch_c9396ac21c09,generic,,,,,,,,,,,cand_6c6b32d8d428,,,tiendalaesquina.example.com,,,,,,,"{""source_provider"": ""generic"", ""raw_data_json"": ""{\""source_provider\"": \""generic\"", \""raw_data_json\"": \""{\\\""lead_id\\\"": \\\""cand_35decadb470b\\\"", \\\""source\\\"": \\\""generic\\\"", \\\""action\\\"": \\\""research_and_draft\\\"", \\\""status\\\"": \\\""discard\\\"", \\\""approved\\\"": \\\""false\\\"", \\\""revision_count\\\"": \\\""0\\\"", \\\""export_ready\\\"": \\\""false\\\"", \\\""agent_note\\\"": \\\""Enrichment recommended discard. No draft generated.\\\""}\""}""}",duplicate,,,email:luis@tiendalaesquina.example.com,cand_1470c800cfef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nova Cyber Advisors,https://novacyber.example.com,Martin Silva,Sales Director,martin@novacyber.example.com,Colombia,Cybersecurity,,,,,,,batch_c9396ac21c09,generic,,,,,,,,,,,cand_fbfa53bb3252,,,novacyber.example.com,,,,,,,"{""source_provider"": ""generic"", ""raw_data_json"": ""{\""source_provider\"": \""generic\"", \""raw_data_json\"": \""{\\\""lead_id\\\"": \\\""cand_87e73f1427bf\\\"", \\\""source\\\"": \\\""generic\\\"", \\\""action\\\"": \\\""research_and_draft\\\"", \\\""status\\\"": \\\""discard\\\"", \\\""approved\\\"": \\\""false\\\"", \\\""revision_count\\\"": \\\""0\\\"", \\\""export_ready\\\"": \\\""false\\\"", \\\""agent_note\\\"": \\\""Enrichment recommended discard. No draft generated.\\\""}\""}""}",duplicate,,,email:martin@novacyber.example.com,cand_11153cac7c2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tienda La Esquina,,Luis Perez,Owner,luis@tiendalaesquina.example.com,Peru,Retail,,,,,,,batch_c9396ac21c09,generic,,,,,,,,,,,cand_5a65114be3c1,,,tiendalaesquina.example.com,,,,,,,"{""source_provider"": ""generic"", ""raw_data_json"": ""{\""lead_id\"": \""cand_35decadb470b\"", \""source\"": \""generic\"", \""action\"": \""research_and_draft\"", \""status\"": \""insufficient_data\"", \""approved\"": \""false\"", \""revision_count\"": \""0\"", \""export_ready\"": \""false\"", \""agent_note\"": \""Enrichment complete. Status: insufficient_data, confidence: 30, recommended_action: discard.\""}""}",duplicate,,,email:luis@tiendalaesquina.example.com,cand_1470c800cfef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nova Cyber Advisors,https://novacyber.example.com,Martin Silva,Sales Director,martin@novacyber.example.com,Colombia,Cybersecurity,,,,,,,batch_c9396ac21c09,generic,,,,,,,,,,,cand_49f0cbe78bc8,,,novacyber.example.com,,,,,,,"{""source_provider"": ""generic"", ""raw_data_json"": ""{\""lead_id\"": \""cand_87e73f1427bf\"", \""source\"": \""generic\"", \""action\"": \""research_and_draft\"", \""status\"": \""insufficient_data\"", \""approved\"": \""false\"", \""revision_count\"": \""0\"", \""export_ready\"": \""false\"", \""agent_note\"": \""Enrichment complete. Status: insufficient_data, confidence: 30, recommended_action: discard.\""}""}",duplicate,,,email:martin@novacyber.example.com,cand_11153cac7c2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tienda La Esquina,,Luis Perez,Owner,luis@tiendalaesquina.example.com,Peru,Retail,,,,,,,batch_c9396ac21c09,generic,,,,,,,,,,,cand_645e73e151c6,,,tiendalaesquina.example.com,,,,,,,"{""source_provider"": ""generic"", ""raw_data_json"": ""{\""source_provider\"": \""generic\"", \""raw_data_json\"": \""{\\\""lead_id\\\"": \\\""lead_weak_001\\\"", \\\""source\\\"": \\\""manual\\\"", \\\""manual_context\\\"": \\\""Negocio local B2C sin senales claras de venta consultiva B2B.\\\"", \\\""action\\\"": \\\""research_and_draft\\\"", \\\""status\\\"": \\\""new\\\"", \\\""approved\\\"": \\\""false\\\""}\""}""}",duplicate,,,email:luis@tiendalaesquina.example.com,cand_1470c800cfef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nova Cyber Advisors,https://novacyber.example.com,Martin Silva,Sales Director,martin@novacyber.example.com,Colombia,Cybersecurity,,,,,,,batch_c9396ac21c09,generic,,,,,,,,,,,cand_51d2cbd0d029,,,novacyber.example.com,,,,,,,"{""source_provider"": ""generic"", ""raw_data_json"": ""{\""source_provider\"": \""generic\"", \""raw_data_json\"": \""{\\\""lead_id\\\"": \\\""lead_revision_001\\\"", \\\""source\\\"": \\\""manual\\\"", \\\""manual_context\\\"": \\\""Firma de ciberseguridad con servicios para empresas medianas. Draft previo demasiado generico.\\\"", \\\""action\\\"": \\\""revise\\\"", \\\""status\\\"": \\\""drafted\\\"", \\\""approved\\\"": \\\""false\\\"", \\\""revision_instruction\\\"": \\\""Hazlo mas directo y menciona trazabilidad de evidencia.\\\""}\""}""}",duplicate,,,email:martin@novacyber.example.com,cand_11153cac7c2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tienda La Esquina,,Luis Perez,Owner,luis@tiendalaesquina.example.com,Peru,Retail,,,,,,,batch_c9396ac21c09,generic,,,,,,,,,,,cand_35decadb470b,,,tiendalaesquina.example.com,,,,,,,"{""source_provider"": ""generic"", ""raw_data_json"": ""{\""source_provider\"": \""generic\"", \""raw_data_json\"": \""{\\\""source_provider\\\"": \\\""generic\\\"", \\\""raw_data_json\\\"": \\\""{\\\\\\\""lead_id\\\\\\\"": \\\\\\\""lead_weak_001\\\\\\\"", \\\\\\\""source\\\\\\\"": \\\\\\\""manual\\\\\\\"", \\\\\\\""manual_context\\\\\\\"": \\\\\\\""Negocio local B2C sin senales claras de venta consultiva B2B.\\\\\\\"", \\\\\\\""action\\\\\\\"": \\\\\\\""research_and_draft\\\\\\\"", \\\\\\\""status\\\\\\\"": \\\\\\\""new\\\\\\\"", \\\\\\\""approved\\\\\\\"": \\\\\\\""false\\\\\\\""}\\\""}\""}""}",duplicate,,,email:luis@tiendalaesquina.example.com,cand_1470c800cfef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nova Cyber Advisors,https://novacyber.example.com,Martin Silva,Sales Director,martin@novacyber.example.com,Colombia,Cybersecurity,,,,,,,batch_c9396ac21c09,generic,,,,,,,,,,,cand_87e73f1427bf,,,novacyber.example.com,,,,,,,"{""source_provider"": ""generic"", ""raw_data_json"": ""{\""source_provider\"": \""generic\"", \""raw_data_json\"": \""{\\\""source_provider\\\"": \\\""generic\\\"", \\\""raw_data_json\\\"": \\\""{\\\\\\\""lead_id\\\\\\\"": \\\\\\\""lead_revision_001\\\\\\\"", \\\\\\\""source\\\\\\\"": \\\\\\\""manual\\\\\\\"", \\\\\\\""manual_context\\\\\\\"": \\\\\\\""Firma de ciberseguridad con servicios para empresas medianas. Draft previo demasiado generico.\\\\\\\"", \\\\\\\""action\\\\\\\"": \\\\\\\""revise\\\\\\\"", \\\\\\\""status\\\\\\\"": \\\\\\\""drafted\\\\\\\"", \\\\\\\""approved\\\\\\\"": \\\\\\\""false\\\\\\\"", \\\\\\\""revision_instruction\\\\\\\"": \\\\\\\""Hazlo mas directo y menciona trazabilidad de evidencia.\\\\\\\""}\\\""}\""}""}",duplicate,,,email:martin@novacyber.example.com,cand_11153cac7c2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tienda La Esquina,,Luis Perez,Owner,luis@tiendalaesquina.example.com,Peru,Retail,,,,,,,batch_c9396ac21c09,generic,,,,,,,,,,,cand_3993f593326f,,,tiendalaesquina.example.com,,,,,,,"{""source_provider"": ""generic"", ""raw_data_json"": ""{\""source_provider\"": \""generic\"", \""raw_data_json\"": \""{\\\""lead_id\\\"": \\\""cand_35decadb470b\\\"", \\\""source\\\"": \\\""generic\\\"", \\\""action\\\"": \\\""research_and_draft\\\"", \\\""status\\\"": \\\""discard\\\"", \\\""approved\\\"": \\\""false\\\"", \\\""revision_count\\\"": \\\""0\\\"", \\\""export_ready\\\"": \\\""false\\\"", \\\""agent_note\\\"": \\\""Enrichment recommended discard. No draft generated.\\\""}\""}""}",duplicate,,,email:luis@tiendalaesquina.example.com,cand_1470c800cfef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
